CustomerID,TotalSales,InvoiceNo,MediaTicket
13990.0,311.3,1,311.3
13991.0,847.54,7,121.07714285714285
13992.0,76.8,1,76.8
13993.0,2314.36,12,192.86333333333334
13994.0,2274.14,6,379.0233333333333
13995.0,1383.49,6,230.58166666666668
13999.0,3467.7000000000003,15,231.18
14000.0,478.91,2,239.455
14001.0,720.73,4,180.1825
14002.0,529.73,2,264.865
14004.0,3718.3,7,531.1857142857143
14005.0,1497.32,5,299.464
14006.0,519.55,3,173.1833333333333
14009.0,685.9300000000001,3,228.64333333333335
14012.0,328.8,1,328.8
14013.0,473.02,3,157.67333333333332
14014.0,505.18,1,505.18
14015.0,492.65999999999997,1,492.65999999999997
14019.0,1069.6,4,267.4
14020.0,642.8,2,321.4
14021.0,365.5,2,182.75
14022.0,440.0,1,440.0
14023.0,584.07,2,292.035
14024.0,327.7,2,163.85
14027.0,104.82,1,104.82
14029.0,388.46000000000004,2,194.23000000000002
14030.0,1903.84,8,237.98
14031.0,3172.6400000000003,16,198.29000000000002
14032.0,2543.2,18,141.2888888888889
14034.0,501.09,3,167.03
14035.0,1116.58,5,223.31599999999997
14036.0,626.65,1,626.65
14037.0,147.20000000000002,2,73.60000000000001
14038.0,1554.48,4,388.62
14039.0,82.6,1,82.6
14040.0,2957.4900000000002,15,197.16600000000003
14041.0,141.41,1,141.41
14044.0,646.42,4,161.605
14046.0,154.99,1,154.99
14047.0,499.17,7,71.31
14048.0,375.13,2,187.565
14049.0,4969.45,6,828.2416666666667
14050.0,746.36,2,373.18
14051.0,2959.54,23,128.67565217391305
14052.0,225.36,1,225.36
14053.0,41.75,1,41.75
14054.0,92.46,1,92.46
14055.0,173.04,1,173.04
14056.0,7988.21,29,275.4555172413793
14057.0,4803.86,17,282.58
14059.0,183.6,1,183.6
14060.0,3262.0,19,171.68421052631578
14062.0,1163.55,7,166.22142857142856
14064.0,830.04,6,138.34
14066.0,152.55,1,152.55
14067.0,374.7,2,187.35
14068.0,265.85,1,265.85
14071.0,1346.72,9,149.63555555555556
14073.0,139.54,2,69.77
14075.0,856.34,3,285.44666666666666
14076.0,118.67,1,118.67
14077.0,413.5,5,82.7
14078.0,417.42,6,69.57000000000001
14079.0,148.9,1,148.9
14080.0,45.599999999999994,1,45.599999999999994
14081.0,891.77,4,222.9425
14082.0,182.25,1,182.25
14083.0,1002.9,9,111.43333333333334
14085.0,4408.54,19,232.0284210526316
14087.0,178.72,2,89.36
14088.0,7991.66,12,665.9716666666667
14089.0,158.75,1,158.75
14092.0,3932.3,17,231.31176470588235
14093.0,433.86,1,433.86
14096.0,46081.85,20,2304.0924999999997
14098.0,86.15,1,86.15
14099.0,2821.79,12,235.14916666666667
14100.0,191.95000000000002,1,191.95000000000002
14101.0,125.83000000000001,2,62.915000000000006
14102.0,775.3299999999999,8,96.91624999999999
14104.0,131.21,2,65.605
14105.0,1260.33,2,630.165
14107.0,2402.88,8,300.36
14108.0,534.76,3,178.25333333333333
14109.0,80.2,2,40.1
14110.0,2422.57,11,220.23363636363638
14111.0,74.05,4,18.5125
14112.0,2672.17,12,222.68083333333334
14113.0,487.52,7,69.64571428571428
14114.0,296.83,2,148.415
14116.0,1297.74,5,259.548
14117.0,90.0,1,90.0
14119.0,-19.9,1,-19.9
14121.0,2645.5,6,440.9166666666667
14124.0,48.08,1,48.08
14125.0,2720.63,3,906.8766666666667
14126.0,213.35000000000002,1,213.35000000000002
14127.0,709.71,3,236.57000000000002
14128.0,637.5,2,318.75
14129.0,1123.8600000000001,5,224.77200000000002
14130.0,480.91,1,480.91
14132.0,3302.5299999999997,12,275.2108333333333
14133.0,590.3399999999999,5,118.06799999999998
14135.0,2441.03,15,162.73533333333336
14138.0,866.2800000000001,2,433.14000000000004
14139.0,354.62,1,354.62
14140.0,920.05,3,306.68333333333334
14141.0,760.23,6,126.705
14142.0,311.81,1,311.81
14143.0,115.8,1,115.8
14146.0,2948.67,6,491.445
14147.0,46.8,3,15.6
14148.0,29.700000000000003,1,29.700000000000003
14149.0,259.43,3,86.47666666666667
14150.0,370.24,2,185.12
14152.0,611.09,3,203.6966666666667
14154.0,881.52,2,440.76
14155.0,118.75,1,118.75
14157.0,392.44,3,130.81333333333333
14158.0,507.66,1,507.66
14159.0,4615.64,14,329.68857142857144
14161.0,1097.6200000000001,3,365.8733333333334
14162.0,289.36,2,144.68
14163.0,689.91,4,172.4775
14164.0,432.4,1,432.4
14165.0,120.44,1,120.44
14167.0,562.59,4,140.6475
14171.0,363.79,1,363.79
14173.0,315.84000000000003,4,78.96000000000001
14174.0,134.46,1,134.46
14175.0,2971.86,7,424.5514285714286
14176.0,574.0,5,114.8
14177.0,336.51,5,67.30199999999999
14178.0,1540.8600000000001,7,220.12285714285716
14179.0,701.57,2,350.785
14180.0,4259.02,31,137.3877419354839
14184.0,452.89,1,452.89
14185.0,32.65,1,32.65
14188.0,1831.71,10,183.171
14189.0,4320.87,24,180.03625
14191.0,4297.51,14,306.96500000000003
14193.0,779.39,2,389.695
14194.0,10086.09,31,325.3577419354839
14195.0,90.8,1,90.8
14196.0,90.72,1,90.72
14198.0,663.5,7,94.78571428571429
14199.0,10.2,1,10.2
14201.0,561.04,9,62.337777777777774
14204.0,150.61,1,150.61
14205.0,218.78,4,54.695
14206.0,308.26,2,154.13
14208.0,151.74,1,151.74
14209.0,1679.53,7,239.93285714285713
14210.0,1900.89,7,271.5557142857143
14211.0,1938.7,13,149.13076923076923
14212.0,151.2,1,151.2
14214.0,1000.23,7,142.89000000000001
14215.0,1777.92,7,253.98857142857145
14216.0,973.35,4,243.3375
14217.0,1729.88,24,72.07833333333333
14218.0,169.48000000000002,1,169.48000000000002
14219.0,89.94,1,89.94
14220.0,445.32,2,222.66
14221.0,3129.65,10,312.96500000000003
14222.0,683.17,1,683.17
14223.0,975.23,4,243.8075
14224.0,885.38,4,221.345
14226.0,930.14,7,132.87714285714284
14227.0,3244.91,15,216.3273333333333
14229.0,481.45,5,96.28999999999999
14231.0,822.0600000000001,4,205.51500000000001
14232.0,2043.93,8,255.49125
14233.0,671.3100000000001,5,134.262
14234.0,754.12,4,188.53
14235.0,1102.32,5,220.464
14236.0,180.06,2,90.03
14237.0,161.0,1,161.0
14238.0,146.85,1,146.85
14239.0,2282.55,13,175.58076923076925
14240.0,806.94,2,403.47
14241.0,147.3,1,147.3
14242.0,280.55,2,140.275
14243.0,2465.08,14,176.07714285714286
14245.0,1677.48,5,335.496
14246.0,1474.06,3,491.3533333333333
14247.0,136.76999999999998,1,136.76999999999998
14248.0,98.58,1,98.58
14250.0,1904.05,3,634.6833333333333
14251.0,1475.34,5,295.068
14256.0,935.0600000000001,3,311.68666666666667
14257.0,1925.37,6,320.895
14258.0,497.8,7,71.11428571428571
14259.0,120.0,1,120.0
14261.0,1092.65,2,546.325
14262.0,2354.11,8,294.26375
14264.0,319.47,3,106.49000000000001
14267.0,1111.29,7,158.75571428571428
14270.0,492.65000000000003,1,492.65000000000003
14271.0,112.32,1,112.32
14272.0,437.96,2,218.98
14273.0,559.97,4,139.9925
14276.0,1064.24,5,212.848
14280.0,134.04,1,134.04
14282.0,2909.2400000000002,15,193.94933333333336
14284.0,578.45,3,192.8166666666667
14285.0,344.93,4,86.2325
14286.0,4316.21,5,863.242
14287.0,151.23000000000002,4,37.807500000000005
14288.0,344.25,2,172.125
14289.0,776.26,6,129.37666666666667
14290.0,1793.49,6,298.915
14291.0,3693.9,12,307.825
14292.0,1603.83,14,114.5592857142857
14293.0,1046.56,4,261.64
14295.0,154.70000000000002,2,77.35000000000001
14297.0,1224.06,6,204.01
14298.0,34364.48,42,818.2019047619049
14299.0,2494.63,13,191.8946153846154
14300.0,43.2,1,43.2
14301.0,262.8,2,131.4
14304.0,197.1,2,98.55
14305.0,1803.76,5,360.752
14306.0,398.02,3,132.67333333333332
14307.0,2995.72,6,499.28666666666663
14309.0,1950.17,10,195.017
14311.0,229.71,2,114.855
14312.0,1545.59,6,257.5983333333333
14314.0,120.0,1,120.0
14315.0,2258.68,7,322.6685714285714
14317.0,442.58,1,442.58
14320.0,343.11,3,114.37
14321.0,1447.35,5,289.46999999999997
14323.0,574.26,4,143.565
14326.0,106.85000000000001,2,53.425000000000004
14327.0,240.85,1,240.85
14329.0,4788.76,13,368.36615384615385
14331.0,462.65999999999997,2,231.32999999999998
14332.0,493.17,3,164.39000000000001
14333.0,286.95,2,143.475
14334.0,2539.46,9,282.1622222222222
14336.0,1614.91,4,403.7275
14338.0,554.22,4,138.555
14339.0,228.71,4,57.1775
14340.0,134.7,1,134.7
14341.0,2065.16,9,229.4622222222222
14342.0,239.04999999999998,5,47.809999999999995
14344.0,757.9300000000001,8,94.74125000000001
14345.0,108.97999999999999,1,108.97999999999999
14346.0,936.58,2,468.29
14348.0,317.77,1,317.77
14349.0,133.5,1,133.5
14350.0,258.7,2,129.35
14351.0,51.0,1,51.0
14352.0,1008.16,4,252.04
14353.0,90.6,1,90.6
14354.0,163.62,2,81.81
14355.0,174.4,1,174.4
14356.0,487.54,4,121.885
14357.0,225.12,1,225.12
14359.0,882.58,6,147.09666666666666
14360.0,1982.03,4,495.5075
14362.0,151.5,1,151.5
14364.0,1034.25,8,129.28125
14367.0,7929.12,19,417.3221052631579
14368.0,155.0,1,155.0
14371.0,100.5,1,100.5
14373.0,76.55,1,76.55
14375.0,235.56,1,235.56
14377.0,160.85000000000002,2,80.42500000000001
14379.0,348.1,2,174.05
14381.0,202.68,1,202.68
14382.0,615.49,1,615.49
14383.0,1053.09,3,351.03
14385.0,202.11,3,67.37
14386.0,142.4,1,142.4
14387.0,1644.4,3,548.1333333333333
14388.0,3109.64,10,310.964
14389.0,793.32,5,158.66400000000002
14390.0,3311.51,13,254.7315384615385
14393.0,67.95,1,67.95
14395.0,3444.11,12,287.00916666666666
14396.0,487.99,2,243.995
14397.0,1681.1,23,73.09130434782608
14400.0,399.86,2,199.93
14401.0,2793.48,14,199.53428571428572
14403.0,111.21000000000001,4,27.802500000000002
14404.0,1311.62,6,218.60333333333332
14406.0,156.75,1,156.75
14407.0,983.6800000000001,9,109.29777777777778
14408.0,1759.03,7,251.29
14409.0,919.9300000000001,4,229.98250000000002
14410.0,608.45,15,40.56333333333334
14411.0,45.0,1,45.0
14412.0,679.73,3,226.57666666666668
14413.0,121.05,1,121.05
14414.0,1485.1299999999999,8,185.64124999999999
14415.0,5766.85,18,320.3805555555556
14416.0,189.5,2,94.75
14418.0,1761.69,3,587.23
14419.0,1051.79,6,175.29833333333332
14420.0,385.87,2,192.935
14421.0,413.46000000000004,2,206.73000000000002
14422.0,4117.84,6,686.3066666666667
14423.0,20.4,1,20.4
14426.0,2961.56,16,185.0975
14427.0,363.34000000000003,2,181.67000000000002
14428.0,1133.05,7,161.8642857142857
14431.0,346.76,2,173.38
14432.0,2149.5,6,358.25
14436.0,89.06,1,89.06
14437.0,63.0,1,63.0
14438.0,131.9,1,131.9
14440.0,1416.5800000000002,5,283.31600000000003
14441.0,1170.19,9,130.0211111111111
14443.0,1400.88,7,200.1257142857143
14446.0,1010.35,4,252.5875
14447.0,1163.23,5,232.64600000000002
14448.0,137.75,2,68.875
14449.0,885.8,4,221.45
14450.0,483.25,3,161.08333333333334
14451.0,643.9,2,321.95
14452.0,259.05,2,129.525
14453.0,119.93,1,119.93
14456.0,3002.5099999999998,14,214.46499999999997
14457.0,113.64,1,113.64
14459.0,632.2,1,632.2
14460.0,434.34,3,144.78
14461.0,1967.86,3,655.9533333333333
14462.0,1942.45,15,129.49666666666667
14463.0,99.6,3,33.199999999999996
14465.0,577.94,3,192.64666666666668
14466.0,1535.8,7,219.4
14467.0,596.26,4,149.065
14470.0,461.19,2,230.595
14472.0,1852.67,8,231.58375
14473.0,149.34000000000003,1,149.34000000000003
14474.0,537.71,2,268.855
14475.0,779.9200000000001,5,155.984
14476.0,193.0,1,193.0
14477.0,81.41,2,40.705
14479.0,316.25,2,158.125
14480.0,279.05,1,279.05
14481.0,636.51,2,318.255
14482.0,1197.81,6,199.635
14483.0,129.2,2,64.6
14484.0,321.92,1,321.92
14485.0,162.8,1,162.8
14487.0,1152.73,7,164.6757142857143
14488.0,764.23,2,382.115
14489.0,463.38,1,463.38
14491.0,340.93,2,170.465
14493.0,2303.44,7,329.0628571428571
14494.0,139.56,1,139.56
14495.0,123.8,2,61.9
14496.0,314.77,2,157.385
14497.0,457.47,2,228.735
14498.0,1592.0,5,318.4
14499.0,808.44,3,269.48
14500.0,114.45,3,38.15
14501.0,225.11,3,75.03666666666668
14502.0,2220.63,11,201.87545454545455
14503.0,2912.16,6,485.35999999999996
14504.0,673.26,4,168.315
14505.0,5738.39,10,573.839
14506.0,1960.65,5,392.13
14507.0,1115.28,6,185.88
14508.0,268.05,2,134.025
14511.0,1267.4099999999999,6,211.23499999999999
14512.0,275.28,2,137.64
14513.0,94.9,3,31.633333333333336
14514.0,870.5,3,290.1666666666667
14515.0,1745.99,6,290.99833333333333
14517.0,330.45,2,165.225
14518.0,174.37,1,174.37
14520.0,43.2,1,43.2
14522.0,165.85999999999999,2,82.92999999999999
14523.0,241.09,1,241.09
14524.0,1597.43,9,177.49222222222224
14525.0,2935.97,13,225.84384615384613
14527.0,7649.9,84,91.0702380952381
14528.0,364.21999999999997,1,364.21999999999997
14529.0,578.61,3,192.87
14530.0,2687.81,6,447.9683333333333
14532.0,932.85,4,233.2125
14533.0,1214.94,8,151.8675
14534.0,3716.2,24,154.84166666666667
14535.0,2831.7400000000002,4,707.9350000000001
14536.0,170.95,1,170.95
14537.0,355.56,1,355.56
14538.0,388.25,2,194.125
14539.0,537.48,2,268.74
14540.0,952.66,3,317.55333333333334
14541.0,1180.5,8,147.5625
14542.0,103.25,1,103.25
14543.0,776.97,21,36.99857142857143
14544.0,1519.02,2,759.51
14546.0,2482.86,9,275.87333333333333
14547.0,3866.75,9,429.6388888888889
14549.0,289.24,1,289.24
14550.0,598.01,2,299.005
14551.0,186.23,2,93.115
14552.0,164.22,1,164.22
14553.0,694.27,5,138.85399999999998
14554.0,2077.29,4,519.3225
14555.0,251.7,2,125.85
14557.0,129.3,2,64.65
14560.0,1430.16,22,65.00727272727273
14561.0,1080.76,3,360.25333333333333
14562.0,4062.57,20,203.1285
14565.0,2701.37,6,450.2283333333333
14567.0,782.5,3,260.8333333333333
14569.0,104.99,1,104.99
14570.0,140.71,2,70.355
14572.0,2474.4900000000002,10,247.449
14573.0,1590.12,13,122.31692307692308
14576.0,35.400000000000006,1,35.400000000000006
14577.0,859.71,4,214.9275
14578.0,168.63,1,168.63
14581.0,138.6,1,138.6
14582.0,114.11,1,114.11
14583.0,986.96,5,197.392
14584.0,956.26,5,191.252
14585.0,157.05,1,157.05
14586.0,134.16,3,44.72
14587.0,1577.39,10,157.739
14589.0,39.75,1,39.75
14591.0,1320.21,4,330.0525
14592.0,557.94,3,185.98000000000002
14593.0,542.15,3,180.71666666666667
14594.0,363.33,2,181.665
14595.0,1681.6,6,280.26666666666665
14597.0,414.9,2,207.45
14598.0,221.97,1,221.97
14600.0,393.33000000000004,1,393.33000000000004
14601.0,123.96000000000001,1,123.96000000000001
14606.0,10969.59,127,86.37472440944882
14607.0,45.300000000000004,1,45.300000000000004
14608.0,184.95000000000002,3,61.650000000000006
14616.0,10.08,1,10.08
14618.0,393.99,4,98.4975
14619.0,379.51,2,189.755
14620.0,393.28000000000003,3,131.09333333333333
14621.0,1706.3600000000001,6,284.3933333333334
14622.0,320.58000000000004,1,320.58000000000004
14623.0,806.8,6,134.46666666666667
14624.0,225.85,2,112.925
14625.0,848.48,5,169.696
14626.0,2288.4700000000003,7,326.92428571428576
14627.0,-21.85,1,-21.85
14628.0,471.96000000000004,2,235.98000000000002
14629.0,935.46,3,311.82
14631.0,654.18,3,218.05999999999997
14632.0,114.56,1,114.56
14633.0,344.90000000000003,1,344.90000000000003
14636.0,609.85,2,304.925
14638.0,443.6,1,443.6
14639.0,2892.34,8,361.5425
14640.0,2024.45,8,253.05625
14641.0,110.46,1,110.46
14642.0,19.8,1,19.8
14643.0,517.41,3,172.47
14644.0,396.02000000000004,4,99.00500000000001
14645.0,495.09000000000003,2,247.54500000000002
14647.0,137.04,1,137.04
14649.0,1239.39,4,309.8475
14651.0,653.75,2,326.875
14652.0,114.18,1,114.18
14653.0,1765.75,7,252.25
14655.0,968.75,5,193.75
14656.0,291.05,2,145.525
14657.0,838.27,5,167.654
14658.0,247.15,2,123.575
14659.0,2456.53,12,204.71083333333334
14660.0,204.38,2,102.19
14661.0,41.05,1,41.05
14662.0,741.37,4,185.3425
14664.0,636.24,2,318.12
14665.0,1257.98,6,209.66333333333333
14666.0,195.25,1,195.25
14667.0,7753.25,27,287.1574074074074
14669.0,1259.24,3,419.74666666666667
14670.0,392.86,2,196.43
14672.0,765.55,2,382.775
14673.0,1315.2,5,263.04
14675.0,535.52,1,535.52
14676.0,651.88,7,93.12571428571428
14679.0,-2.55,1,-2.55
14680.0,2372.85,21,112.99285714285713
14681.0,98.95,2,49.475
14682.0,52.0,2,26.0
14684.0,1140.31,5,228.06199999999998
14687.0,257.82,1,257.82
14688.0,3384.86,26,130.18692307692308
14689.0,112.8,1,112.8
14690.0,341.96,3,113.98666666666666
14691.0,1074.07,4,268.5175
14692.0,582.05,5,116.41
14693.0,45.4,1,45.4
14696.0,2070.97,9,230.10777777777776
14697.0,188.60999999999999,2,94.30499999999999
14698.0,1217.27,5,243.454
14699.0,109.13000000000001,1,109.13000000000001
14700.0,2011.5,3,670.5
14701.0,1997.09,12,166.42416666666665
14702.0,3191.9900000000002,17,187.76411764705884
14703.0,318.17,1,318.17
14704.0,1493.96,9,165.99555555555557
14708.0,475.55,3,158.51666666666668
14709.0,4786.34,14,341.88142857142856
14710.0,599.48,4,149.87
14711.0,1947.02,12,162.25166666666667
14712.0,183.87,2,91.935
14713.0,2456.1,12,204.67499999999998
14714.0,79.55,1,79.55
14715.0,799.88,4,199.97
14716.0,307.51,2,153.755
14719.0,1571.89,6,261.9816666666667
14720.0,603.81,3,201.26999999999998
14722.0,180.42000000000002,1,180.42000000000002
14723.0,1122.3600000000001,6,187.06000000000003
14725.0,577.58,1,577.58
14727.0,268.58,1,268.58
14729.0,313.49,1,313.49
14730.0,1897.57,8,237.19625
14731.0,380.02,3,126.67333333333333
14732.0,2437.64,10,243.76399999999998
14733.0,3542.56,15,236.17066666666668
14735.0,4362.75,32,136.3359375
14737.0,281.55,3,93.85000000000001
14738.0,1078.74,9,119.86
14739.0,787.3199999999999,8,98.41499999999999
14740.0,1355.41,4,338.8525
14741.0,1113.69,6,185.615
14744.0,226.03,8,28.25375
14745.0,1149.46,5,229.892
14747.0,294.3,2,147.15
14748.0,1408.69,6,234.78166666666667
14752.0,121.44,1,121.44
14753.0,563.15,1,563.15
14754.0,638.05,2,319.025
14755.0,4827.13,12,402.2608333333333
14756.0,738.96,1,738.96
14757.0,420.5,1,420.5
14758.0,1424.36,4,356.09
14759.0,1625.97,3,541.99
14760.0,53.8,2,26.9
14761.0,255.9,2,127.95
14762.0,300.52,1,300.52
14764.0,94.55,2,47.275
14765.0,254.11,3,84.70333333333333
14766.0,2423.07,8,302.88375
14768.0,133.20000000000002,1,133.20000000000002
14769.0,10149.47,10,1014.9469999999999
14770.0,876.42,2,438.21
14772.0,139.26,1,139.26
14775.0,1011.9,3,337.3
14776.0,1765.98,13,135.8446153846154
14777.0,-17.45,2,-8.725
14778.0,671.46,2,335.73
14779.0,386.15,3,128.71666666666667
14780.0,447.68,2,223.84
14782.0,110.10000000000001,1,110.10000000000001
14784.0,289.99,2,144.995
14785.0,77.4,2,38.7
14788.0,533.49,2,266.745
14789.0,138.24,1,138.24
14790.0,660.0600000000001,4,165.01500000000001
14792.0,0.0,2,0.0
14793.0,214.14,2,107.07
14794.0,1212.31,9,134.70111111111112
14795.0,131.45000000000002,1,131.45000000000002
14796.0,7348.06,26,282.6176923076923
14798.0,173.74,3,57.913333333333334
14799.0,157.7,1,157.7
14800.0,4109.39,15,273.95933333333335
14801.0,189.34,1,189.34
14803.0,303.15,3,101.05
14804.0,289.52,1,289.52
14805.0,475.6,4,118.9
14806.0,193.39000000000001,1,193.39000000000001
14808.0,1822.47,11,165.67909090909092
14810.0,2085.33,11,189.57545454545453
14813.0,152.88,2,76.44
14815.0,778.5,2,389.25
14816.0,21.85,1,21.85
14817.0,1110.34,2,555.17
14818.0,507.8,3,169.26666666666668
14819.0,272.07,2,136.035
14820.0,507.29,4,126.8225
14821.0,48.800000000000004,1,48.800000000000004
14823.0,321.43,3,107.14333333333333
14824.0,636.71,4,159.1775
14825.0,2136.01,12,178.00083333333336
14828.0,148.32,3,49.44
14829.0,644.65,6,107.44166666666666
14830.0,188.88,1,188.88
14834.0,1371.07,8,171.38375
14836.0,102.44999999999999,3,34.15
14837.0,1641.2,5,328.24
14840.0,62.85,1,62.85
14841.0,3235.28,6,539.2133333333334
14842.0,2392.12,7,341.7314285714286
14844.0,2294.81,4,573.7025
14847.0,309.4,1,309.4
14849.0,7140.42,28,255.01500000000001
14850.0,325.75,1,325.75
14851.0,448.35,2,224.175
14852.0,2836.69,6,472.7816666666667
14853.0,112.65,3,37.550000000000004
14854.0,2046.69,8,255.83625
14855.0,563.15,2,281.575
14856.0,1025.21,3,341.7366666666667
14857.0,1165.65,3,388.55
14859.0,1292.24,5,258.448
14860.0,168.62,2,84.31
14861.0,125.79,1,125.79
14862.0,841.1999999999999,2,420.59999999999997
14863.0,202.07999999999998,1,202.07999999999998
14865.0,52.2,2,26.1
14866.0,438.89,8,54.86125
14867.0,701.33,4,175.3325
14868.0,2880.2400000000002,9,320.0266666666667
14869.0,717.7,3,239.23333333333335
14870.0,246.25,1,246.25
14871.0,501.28000000000003,4,125.32000000000001
14873.0,519.68,1,519.68
14875.0,746.12,5,149.224
14878.0,1102.89,9,122.54333333333335
14880.0,690.59,3,230.1966666666667
14881.0,255.4,1,255.4
14882.0,246.8,2,123.4
14883.0,756.64,7,108.09142857142857
14885.0,381.32,1,381.32
14886.0,364.8,1,364.8
14888.0,369.2,1,369.2
14889.0,135.9,1,135.9
14890.0,125.65,1,125.65
14891.0,554.38,2,277.19
14893.0,1237.8500000000001,2,618.9250000000001
14894.0,437.15000000000003,1,437.15000000000003
14895.0,9650.36,24,402.09833333333336
14896.0,468.77000000000004,2,234.38500000000002
14897.0,1283.18,4,320.795
14898.0,1060.27,7,151.46714285714285
14901.0,1220.79,10,122.079
14902.0,314.11,2,157.055
14903.0,2729.18,10,272.918
14904.0,847.12,2,423.56
14905.0,284.3,3,94.76666666666667
14907.0,3165.23,10,316.523
14908.0,198.2,1,198.2
14910.0,389.86,7,55.69428571428572
14913.0,1155.43,4,288.8575
14915.0,224.07999999999998,2,112.03999999999999
14916.0,1264.84,5,252.968
14918.0,913.5500000000001,2,456.77500000000003
14920.0,977.77,2,488.885
14921.0,1316.07,2,658.035
14923.0,749.1,1,749.1
14924.0,185.05,1,185.05
14929.0,223.88,1,223.88
14944.0,3401.35,13,261.64230769230767
14946.0,100.9,1,100.9
14947.0,290.82,2,145.41
14948.0,1042.27,6,173.71166666666667
14950.0,361.25,2,180.625
14951.0,311.69,1,311.69
14952.0,1597.09,10,159.709
14953.0,285.67,1,285.67
14954.0,294.85,1,294.85
14957.0,58.49,1,58.49
14958.0,483.72999999999996,3,161.2433333333333
14959.0,684.97,5,136.994
14960.0,153.77,2,76.885
14961.0,6004.88,12,500.4066666666667
14962.0,56.5,1,56.5
14963.0,1256.34,5,251.26799999999997
14964.0,104.45,1,104.45
14965.0,521.09,2,260.545
14966.0,183.02,1,183.02
14967.0,80.4,1,80.4
14968.0,147.59,1,147.59
14970.0,228.86,2,114.43
14971.0,1097.98,3,365.99333333333334
14972.0,114.77,1,114.77
14973.0,564.45,3,188.15
14974.0,89.94,1,89.94
14975.0,279.94,1,279.94
14976.0,765.86,8,95.7325
14978.0,1921.3700000000001,5,384.274
14981.0,102.12,1,102.12
14984.0,202.37,2,101.185
14985.0,292.01,2,146.005
14988.0,334.54,1,334.54
14995.0,231.98000000000002,2,115.99000000000001
14997.0,540.98,4,135.245
14998.0,414.87,2,207.435
15000.0,490.52,1,490.52
15002.0,1461.16,4,365.29
15004.0,1108.27,1,1108.27
15005.0,6160.54,35,176.01542857142857
15006.0,480.38,1,480.38
15007.0,156.91,1,156.91
15009.0,1259.43,3,419.81
15010.0,308.94,1,308.94
15012.0,405.04,2,202.52
15014.0,175.17000000000002,2,87.58500000000001
15016.0,170.04,1,170.04
15017.0,125.58,1,125.58
15018.0,496.21000000000004,3,165.40333333333334
15019.0,252.81,1,252.81
15021.0,1829.23,13,140.71
15022.0,852.39,4,213.0975
15023.0,5909.41,11,537.2190909090909
15024.0,1636.43,10,163.643
15025.0,361.96,1,361.96
15026.0,392.5,3,130.83333333333334
15027.0,616.35,6,102.72500000000001
15028.0,568.13,4,142.0325
15030.0,51.0,1,51.0
15031.0,581.19,4,145.2975
15032.0,339.1,3,113.03333333333335
15033.0,2541.53,11,231.04818181818183
15034.0,3560.71,11,323.7009090909091
15035.0,252.73000000000002,1,252.73000000000002
15036.0,429.56,3,143.18666666666667
15038.0,645.84,7,92.26285714285714
15039.0,14791.3,50,295.82599999999996
15041.0,179.93,1,179.93
15042.0,59.43,1,59.43
15044.0,7297.9800000000005,22,331.72636363636366
15045.0,79.96000000000001,2,39.980000000000004
15046.0,2780.84,15,185.38933333333335
15047.0,343.62,1,343.62
15048.0,377.52,5,75.50399999999999
15049.0,40.050000000000004,1,40.050000000000004
15050.0,1317.21,4,329.3025
15051.0,1297.56,3,432.52
15052.0,127.83,1,127.83
15053.0,693.95,3,231.3166666666667
15054.0,302.1,2,151.05
15057.0,480.0,2,240.0
15058.0,2102.54,11,191.14
15059.0,1325.82,11,120.5290909090909
15060.0,294.25,4,73.5625
15061.0,4056.5299999999997,36,112.68138888888888
15062.0,987.86,4,246.965
15063.0,115.6,1,115.6
15065.0,2826.58,6,471.09666666666664
15066.0,694.19,2,347.095
15067.0,1397.22,3,465.74
15068.0,553.36,2,276.68
15069.0,1109.53,1,1109.53
15071.0,374.46999999999997,2,187.23499999999999
15073.0,597.55,4,149.3875
15074.0,735.67,1,735.67
15075.0,543.27,1,543.27
15076.0,880.85,1,880.85
15078.0,9560.95,38,251.60394736842107
15079.0,658.5600000000001,4,164.64000000000001
15081.0,487.35,6,81.22500000000001
15083.0,88.2,1,88.2
15087.0,246.46,1,246.46
15088.0,1055.27,3,351.75666666666666
15089.0,2169.4900000000002,6,361.5816666666667
15090.0,381.32,1,381.32
15091.0,476.96,2,238.48
15092.0,457.81,2,228.905
15093.0,1262.8,9,140.3111111111111
15095.0,1245.0,5,249.0
15096.0,219.39000000000001,1,219.39000000000001
15097.0,248.08,1,248.08
15099.0,330.8,1,330.8
15100.0,-32.849999999999994,1,-32.849999999999994
15101.0,143.23000000000002,3,47.74333333333334
15103.0,618.36,2,309.18
15104.0,968.64,3,322.88
15105.0,1576.31,7,225.18714285714285
15106.0,1407.73,7,201.1042857142857
15107.0,298.65999999999997,8,37.332499999999996
15109.0,463.75,2,231.875
15110.0,594.0500000000001,7,84.86428571428573
15111.0,1567.48,3,522.4933333333333
15113.0,1836.3799999999999,2,918.1899999999999
15114.0,2760.56,10,276.056
15115.0,340.11,1,340.11
15116.0,929.63,4,232.4075
15117.0,1198.13,6,199.68833333333336
15119.0,266.4,1,266.4
15120.0,343.82,2,171.91
15121.0,457.72,2,228.86
15122.0,1612.13,6,268.68833333333333
15123.0,1915.69,2,957.845
15124.0,184.19,2,92.095
15125.0,1026.73,13,78.97923076923077
15127.0,346.53,1,346.53
15128.0,1419.54,8,177.4425
15129.0,1567.12,10,156.712
15130.0,330.11,1,330.11
